edge_index,tie
366.0,-0.04918559298510065
366.0,0.4459168896396789
368.0,-0.47635679373282586
368.0,-0.02124783825619254
368.0,0.46608010055609445
370.0,0.06485975290379986
370.0,0.4428672611328349
372.0,0.04044370305356208
373.0,0.017256634383358813
374.0,0.03597103712978844
375.0,0.0902079155528489
376.0,-0.45316213645314524
376.0,0.05404257146979611
377.0,-0.4464545292407662
377.0,0.06766815425383087
378.0,-0.4143322438057775
378.0,0.02776548416105963
382.0,-0.3601312077343688
385.0,-0.2996761139806696
385.0,0.04681634787886168
388.0,-0.32252608434477165
389.0,-0.3654000753634611
391.0,-0.24671557879577918
391.0,0.1501296752554719
392.0,-0.2745223451974357
392.0,0.13768397114300135
394.0,-0.2755473554017351
396.0,-0.28235512918450323
397.0,-0.2510137758088465
397.0,0.17993576287764942
399.0,-0.20038488576642433
399.0,0.20827557154161894
400.0,-0.27878130960092246
401.0,-0.24602761056579733
402.0,-0.24645010325730493
403.0,0.3370272898398578
404.0,-0.23785876129803812
404.0,0.30757474444316935
405.0,-0.2099402961245994
405.0,0.25039959253191346
406.0,0.30281172170173876
409.0,-0.11043880022330858
409.0,0.2964671036387023
410.0,-0.18834143594688255
412.0,-0.1368436070355932
413.0,0.3632929474751191
415.0,-0.05908952203247402
415.0,0.3214252651273332
416.0,0.44482721031303735
417.0,-0.1730981470041733
418.0,-0.0975211445048791
419.0,-0.060688528447448625
419.0,0.37373974352446643
420.0,0.4759100393602451
421.0,-0.07754183038880448
421.0,0.4423506591786234
422.0,-0.11216764091685877
423.0,-0.017485758208586853
423.0,0.3784092512663157
426.0,-0.4437654539798575
426.0,-0.11971724403758481
427.0,-0.021174447693689306
428.0,0.48070595441122144
430.0,-0.46555776742374416
430.0,-0.020957399502329766
430.0,0.4741450831224498
432.0,-0.44812860025005496
432.0,0.006980355226511618
432.0,0.49430829403886534
434.0,0.09308794638650403
434.0,0.4710954546155391
436.0,0.06867189653633297
437.0,0.045484827866129694
438.0,0.06419923061255933
439.0,0.11843610903555306
440.0,-0.4249339429703744
440.0,0.082270764952567
441.0,-0.4182263357579953
441.0,0.09589634773660174
442.0,-0.3861040503230066
442.0,0.055993677643830515
446.0,-0.33190301425159796
449.0,-0.27144792049789873
449.0,0.07504454136163256
452.0,-0.29429789086200075
453.0,-0.3371718818807569
455.0,-0.21848738531300832
455.0,0.1783578687382428
456.0,-0.2462941517146648
456.0,0.1659121646257722
458.0,-0.2473191619189642
460.0,-0.25412693570173234
461.0,-0.22278558232614232
461.0,0.2081639563603536
463.0,-0.17215669228365343
463.0,0.2365037650243898
464.0,-0.25055311611815156
465.0,-0.21779941708302644
466.0,-0.21822190977460076
467.0,0.3652554833226287
468.0,-0.20963056781526723
468.0,0.33580293792594024
469.0,-0.18171210264182852
469.0,0.27862778601468435
470.0,0.33103991518450965
473.0,-0.0822106067405377
473.0,0.3246952971214732
474.0,-0.1601132424641784
476.0,-0.10861541355288903
477.0,0.39152114095789
479.0,-0.030861328549703138
479.0,0.3496534586101041
480.0,0.47305540379580824
481.0,-0.14486995352146914
482.0,-0.06929295102210822
483.0,-0.03246033496467774
483.0,0.4019679370072373
485.0,-0.49586176715701097
485.0,-0.04931363690603359
485.0,0.47057885266139426
486.0,-0.08393944743415462
487.0,0.010742435274184031
487.0,0.4066374447490866
490.0,-0.4155372604970866
490.0,-0.09148905055481393
491.0,0.007053745789014851
493.0,-0.49106585210603465
494.0,-0.43732957394097327
494.0,0.0072707939804411165
494.0,0.5023732766052207
496.0,-0.4199004067672841
496.0,0.0352085487092825
497.0,-0.47746351247839075
498.0,0.1213161398692749
498.0,0.49932364809831
500.0,0.09690009001910385
501.0,0.07371302134890058
502.0,0.09242742409533021
503.0,0.14666430251832394
504.0,-0.3967057494876035
504.0,0.11049895843527116
505.0,-0.3899981422752244
505.0,0.12412454121937264
506.0,-0.35787585684023576
506.0,0.0842218711266014
510.0,-0.30367482076882707
513.0,-0.24321972701526132
513.0,0.10327273484433672
516.0,-0.26606969737922986
517.0,-0.3089436883979193
519.0,-0.1902591918301707
519.0,0.20658606222101367
520.0,-0.2180659582318939
520.0,0.1941403581085431
522.0,-0.2190909684361933
524.0,-0.22589874221896147
525.0,-0.19455738884337143
525.0,0.23639214984305776
527.0,-0.14392849880088254
527.0,0.2647319585072274
528.0,-0.22232492263551415
529.0,-0.18957122360018883
530.0,-0.18999371629176315
531.0,0.39348367680533286
532.0,-0.18140237433249637
532.0,0.36403113140871113
533.0,-0.15348390915912438
533.0,0.30685597949745524
534.0,0.35926810866734726
537.0,-0.053982413257833546
537.0,0.3529234906043108
538.0,-0.13188504898140752
540.0,-0.08038722007018488
541.0,0.41974933444066087
543.0,-0.0026331350669989784
543.0,0.3778816520928083
544.0,0.5012835972786458
545.0,-0.11664176003876497
546.0,-0.04106475753933733
547.0,-0.004232141481973584
547.0,0.43019613049007493
549.0,-0.46763357367417335
549.0,-0.02108544342326271
549.0,0.4988070461441651
550.0,-0.05571125395138373
551.0,0.03897062875688819
551.0,0.4348656382318575
554.0,-0.3873090670143825
554.0,-0.06326085707204304
