Edge_Index,TIE_Seconds,Bit,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5
14281,2.127164161136595e-10,1,0,0,0,0,1
14282,1.4732559762081953e-10,0,1,0,0,0,0
14283,2.164552461265455e-10,0,0,1,0,0,0
14283,8.708164882777262e-11,0,0,1,0,0,0
14284,-7.0615133274464e-11,1,0,0,1,0,0
14285,-9.073185584070417e-11,1,1,0,0,1,0
14285,-1.7313712152383815e-10,1,1,0,0,1,0
14286,-1.5233059308975257e-10,0,1,1,0,0,1
14287,-1.8034131630825618e-10,1,0,1,1,0,0
14288,-2.93109785660172e-10,0,1,0,1,1,0
14289,-1.626821879321534e-10,1,0,1,0,1,1
14292,3.1013813916774025e-10,0,1,1,1,0,1
14293,2.0468449333562232e-10,0,0,1,1,1,0
14293,8.078160044780845e-11,0,0,1,1,1,0
14294,3.922216023361824e-12,1,0,0,1,1,1
14296,1.2588420732099875e-10,0,1,1,0,0,1
14296,-3.890986169651203e-11,0,1,1,0,0,1
14296,-1.7843697325724095e-10,0,1,1,0,0,1
14297,-2.4892837099046277e-10,1,0,1,1,0,0
14299,-4.4364343793875124e-11,0,1,1,0,1,1
14301,2.2000568282323566e-10,0,0,0,1,1,0
14301,2.4514670176752088e-11,0,0,0,1,1,0
14303,2.1271651559429101e-10,1,0,0,0,0,1
14304,1.4732569710187457e-10,0,1,0,0,0,0
14305,2.1645534560760055e-10,0,0,1,0,0,0
14305,8.708174830882766e-11,0,0,1,0,0,0
14306,-7.061503379383248e-11,1,0,0,1,0,0
14307,-9.073175636049617e-11,1,1,0,0,1,0
14307,-1.731370220427831e-10,1,1,0,0,1,0
14308,-1.5233049360954456e-10,0,1,1,0,0,1
14309,-1.8034121682762465e-10,1,0,1,1,0,0
14310,-2.9310968617911694e-10,0,1,0,1,1,0
14311,-1.6268208845109836e-10,1,0,1,0,1,1
14314,3.101382386487953e-10,0,1,1,1,0,1
14315,2.0468459281625384e-10,0,0,1,1,1,0
14315,8.078169992843998e-11,0,0,1,1,1,0
14316,3.922315503993347e-12,1,0,0,1,1,1
14318,1.2588430680205379e-10,0,1,1,0,0,1
14318,-3.8909762216304024e-11,0,1,1,0,0,1
14318,-1.7843687377660943e-10,0,1,1,0,0,1
14319,-2.4892827150983125e-10,1,0,1,1,0,0
14321,-4.43642443132436e-11,0,1,1,0,1,1
14323,2.200057823042907e-10,0,0,0,1,1,0
14323,2.451476965738361e-11,0,0,0,1,1,0
14325,2.1271661507534605e-10,1,0,0,0,0,1
14326,1.473257965825061e-10,0,1,0,0,0,0
14327,2.1645544508823207e-10,0,0,1,0,0,0
14327,8.708184778903567e-11,0,0,1,0,0,0
14328,-7.061493431277744e-11,1,0,0,1,0,0
14329,-9.073165687944113e-11,1,1,0,0,1,0
14329,-1.7313692256172807e-10,1,1,0,0,1,0
14330,-1.5233039412848952e-10,0,1,1,0,0,1
14331,-1.803411173465696e-10,1,0,1,1,0,0
14332,-2.931095866984854e-10,0,1,0,1,1,0
14333,-1.6268198897046684e-10,1,0,1,0,1,1
14336,3.101383381294268e-10,0,1,1,1,0,1
14337,2.0468469229688536e-10,0,0,1,1,1,0
14337,8.078179940949502e-11,0,0,1,1,1,0
14338,3.92241498462487e-12,1,0,0,1,1,1
14340,1.258844062826853e-10,0,1,1,0,0,1
14340,-3.8909662735248984e-11,0,1,1,0,0,1
14340,-1.784367742955544e-10,0,1,1,0,0,1
14341,-2.489281720287762e-10,1,0,1,1,0,0
14343,-4.436414483218856e-11,0,1,1,0,1,1
14345,2.2000588178534574e-10,0,0,0,1,1,0
14345,2.451486913843865e-11,0,0,0,1,1,0
14347,2.1271671455597758e-10,1,0,0,0,0,1
14348,1.4732589606313762e-10,0,1,0,0,0,0
14349,2.164555445692871e-10,0,0,1,0,0,0
14349,8.708194727009071e-11,0,0,1,0,0,0
14350,-7.061483483214592e-11,1,0,0,1,0,0
14351,-9.073155739838609e-11,1,1,0,0,1,0
14351,-1.7313682308109655e-10,1,1,0,0,1,0
14352,-1.5233029464743448e-10,0,1,1,0,0,1
14353,-1.803410178659381e-10,1,0,1,1,0,0
14354,-2.9310948721743037e-10,0,1,0,1,1,0
14355,-1.6268188948983532e-10,1,0,1,0,1,1
14358,3.1013843761048186e-10,0,1,1,1,0,1
14359,2.0468479177751689e-10,0,0,1,1,1,0
14359,8.078189889012654e-11,0,0,1,1,1,0
14360,3.922514465256393e-12,1,0,0,1,1,1
14362,1.2588450576374035e-10,0,1,1,0,0,1
14362,-3.890956325461746e-11,0,1,1,0,0,1
14362,-1.7843667481449935e-10,0,1,1,0,0,1
14363,-2.489280725481447e-10,1,0,1,1,0,0
14365,-4.436404535155704e-11,0,1,1,0,1,1
14367,2.2000598126597726e-10,0,0,0,1,1,0
14367,2.4514968618646658e-11,0,0,0,1,1,0
14369,2.1271681403703262e-10,1,0,0,0,0,1
14370,1.4732599554376914e-10,0,1,0,0,0,0
14371,2.1645564405034215e-10,0,0,1,0,0,0
14371,8.708204675072223e-11,0,0,1,0,0,0
14372,-7.061473535109088e-11,1,0,0,1,0,0
14373,-9.073145791775456e-11,1,1,0,0,1,0
14373,-1.731367236000415e-10,1,1,0,0,1,0
14374,-1.5233019516680296e-10,0,1,1,0,0,1
14375,-1.8034091838530657e-10,1,0,1,1,0,0
14376,-2.9310938773637533e-10,0,1,0,1,1,0
14377,-1.6268179000878028e-10,1,0,1,0,1,1
14380,3.101385370915369e-10,0,1,1,1,0,1
14381,2.0468489125857193e-10,0,0,1,1,1,0
14381,8.078199837118158e-11,0,0,1,1,1,0
14382,3.922613946311433e-12,1,0,0,1,1,1
14384,1.2588460524437187e-10,0,1,1,0,0,1
14384,-3.890946377356242e-11,0,1,1,0,0,1
14384,-1.7843657533429134e-10,0,1,1,0,0,1
14385,-2.4892797306708965e-10,1,0,1,1,0,0
14387,-4.4363945870925515e-11,0,1,1,0,1,1
14389,2.200060807470323e-10,0,0,0,1,1,0
14389,2.4515068099701697e-11,0,0,0,1,1,0
14391,2.1271691351766414e-10,1,0,0,0,0,1
14392,1.4732609502482418e-10,0,1,0,0,0,0
14393,2.1645574353097367e-10,0,0,1,0,0,0
14393,8.708214623177727e-11,0,0,1,0,0,0
14394,-7.061463587045936e-11,1,0,0,1,0,0
14395,-9.073135843669952e-11,1,1,0,0,1,0
14395,-1.731366241198335e-10,1,1,0,0,1,0
14396,-1.5233009568574792e-10,0,1,1,0,0,1
14397,-1.8034081890467504e-10,1,0,1,1,0,0
14398,-2.931092882557438e-10,0,1,0,1,1,0
14399,-1.6268169052814875e-10,1,0,1,0,1,1
14402,3.101386365721684e-10,0,1,1,1,0,1
14403,2.0468499073920345e-10,0,0,1,1,1,0
14403,8.078209785223662e-11,0,0,1,1,1,0
14404,3.922713426942956e-12,1,0,0,1,1,1
14406,1.258847047250034e-10,0,1,1,0,0,1
14406,-3.890936429250738e-11,0,1,1,0,0,1
14406,-1.784364758532363e-10,0,1,1,0,0,1
14407,-2.489278735864581e-10,1,0,1,1,0,0
14409,-4.436384639029399e-11,0,1,1,0,1,1
14411,2.2000618022766382e-10,0,0,0,1,1,0
14411,2.451516758033322e-11,0,0,0,1,1,0
14413,2.1271701299871918e-10,1,0,0,0,0,1
14414,1.4732619450587922e-10,0,1,0,0,0,0
14415,2.164558430120287e-10,0,0,1,0,0,0
14415,8.708224571283231e-11,0,0,1,0,0,0
14416,-7.061453638982783e-11,1,0,0,1,0,0
14417,-9.0731258956068e-11,1,1,0,0,1,0
14417,-1.7313652463877846e-10,1,1,0,0,1,0
14418,-1.523299962051164e-10,0,1,1,0,0,1
14419,-1.8034071942362e-10,1,0,1,1,0,0
14420,-2.9310918877468877e-10,0,1,0,1,1,0
14421,-1.6268159104709371e-10,1,0,1,0,1,1
14424,3.1013873605322346e-10,0,1,1,1,0,1
14425,2.046850902202585e-10,0,0,1,1,1,0
14425,8.078219733244462e-11,0,0,1,1,1,0
14426,3.922812907997996e-12,1,0,0,1,1,1
14428,1.2588480420563492e-10,0,1,1,0,0,1
14428,-3.890926481187586e-11,0,1,1,0,0,1
14428,-1.7843637637260478e-10,0,1,1,0,0,1
14429,-2.489277741054031e-10,1,0,1,1,0,0
14431,-4.436374690923895e-11,0,1,1,0,1,1
14433,2.2000627970871886e-10,0,0,0,1,1,0
14433,2.451526706138826e-11,0,0,0,1,1,0
14435,2.127171124793507e-10,1,0,0,0,0,1
14436,1.4732629398651074e-10,0,1,0,0,0,0
14437,2.1645594249223672e-10,0,0,1,0,0,0
14437,8.708234519346383e-11,0,0,1,0,0,0
14438,-7.06144369087728e-11,1,0,0,1,0,0
14439,-9.073115947501296e-11,1,1,0,0,1,0
14439,-1.7313642515814694e-10,1,1,0,0,1,0
14440,-1.5232989672406135e-10,0,1,1,0,0,1
14441,-1.8034061994298848e-10,1,0,1,1,0,0
14442,-2.9310908929405725e-10,0,1,0,1,1,0
14443,-1.626814915664622e-10,1,0,1,0,1,1
14446,3.1013883553343147e-10,0,1,1,1,0,1
14447,2.0468518970131353e-10,0,0,1,1,1,0
14447,8.078229681349966e-11,0,0,1,1,1,0
14448,3.922912388629519e-12,1,0,0,1,1,1
14450,1.2588490368668996e-10,0,1,1,0,0,1
14450,-3.890916533082082e-11,0,1,1,0,0,1
14450,-1.7843627689154974e-10,0,1,1,0,0,1
14451,-2.4892767462434804e-10,1,0,1,1,0,0
14453,-4.436364742818391e-11,0,1,1,0,1,1
14455,2.2000637918892687e-10,0,0,0,1,1,0
14455,2.45153665424433e-11,0,0,0,1,1,0
14457,2.1271721195998223e-10,1,0,0,0,0,1
14458,1.4732639346756578e-10,0,1,0,0,0,0
14459,2.1645604197329176e-10,0,0,1,0,0,0
14459,8.708244467451887e-11,0,0,1,0,0,0
14460,-7.061433742814127e-11,1,0,0,1,0,0
14461,-9.073105999438144e-11,1,1,0,0,1,0
14461,-1.731363256770919e-10,1,1,0,0,1,0
14462,-1.5232979724342983e-10,0,1,1,0,0,1
14463,-1.8034052046193344e-10,1,0,1,1,0,0
14464,-2.931089898134257e-10,0,1,0,1,1,0
14465,-1.6268139208540715e-10,1,0,1,0,1,1
14468,3.101389350144865e-10,0,1,1,1,0,1
14469,2.0468528918194505e-10,0,0,1,1,1,0
14469,8.078239629413119e-11,0,0,1,1,1,0
14470,3.923011869684559e-12,1,0,0,1,1,1
14472,1.25885003167745e-10,0,1,1,0,0,1
14472,-3.8909065850189295e-11,0,1,1,0,0,1
14472,-1.7843617741091822e-10,0,1,1,0,0,1
14473,-2.4892757514414004e-10,1,0,1,1,0,0
14475,-4.436354794755239e-11,0,1,1,0,1,1
14477,2.200064786699819e-10,0,0,0,1,1,0
14477,2.4515466023074823e-11,0,0,0,1,1,0
14479,2.1271731144103727e-10,1,0,0,0,0,1
14480,1.473264929481973e-10,0,1,0,0,0,0
14481,2.1645614145392328e-10,0,0,1,0,0,0
14481,8.70825441551504e-11,0,0,1,0,0,0
14482,-7.061423794708623e-11,1,0,0,1,0,0
14483,-9.073096051374991e-11,1,1,0,0,1,0
14483,-1.7313622619603686e-10,1,1,0,0,1,0
14484,-1.523296977627983e-10,0,1,1,0,0,1
14485,-1.803404209808784e-10,1,0,1,1,0,0
14486,-2.931088903327942e-10,0,1,0,1,1,0
14487,-1.6268129260477563e-10,1,0,1,0,1,1
14490,3.1013903449511803e-10,0,1,1,1,0,1
14491,2.046853886630001e-10,0,0,1,1,1,0
14491,8.078249577518623e-11,0,0,1,1,1,0
14492,3.923111350739599e-12,1,0,0,1,1,1
14494,1.2588510264837652e-10,0,1,1,0,0,1
14494,-3.890896636955777e-11,0,1,1,0,0,1
14494,-1.7843607792986318e-10,0,1,1,0,0,1
14495,-2.48927475663085e-10,1,0,1,1,0,0
14497,-4.436344846649735e-11,0,1,1,0,1,1
14499,2.2000657815103695e-10,0,0,0,1,1,0
14499,2.4515565504129863e-11,0,0,0,1,1,0
14501,2.127174109216688e-10,1,0,0,0,0,1
14502,1.4732659242925234e-10,0,1,0,0,0,0
14503,2.1645624093497832e-10,0,0,1,0,0,0
14503,8.708264363578192e-11,0,0,1,0,0,0
14504,-7.061413846645471e-11,1,0,0,1,0,0
14505,-9.073086103311839e-11,1,1,0,0,1,0
14505,-1.7313612671540533e-10,1,1,0,0,1,0
14506,-1.5232959828216678e-10,0,1,1,0,0,1
14507,-1.8034032150024688e-10,1,0,1,1,0,0
14508,-2.9310879085173916e-10,0,1,0,1,1,0
14509,-1.626811931237206e-10,1,0,1,0,1,1
14512,3.1013913397617307e-10,0,1,1,1,0,1
14513,2.0468548814363162e-10,0,0,1,1,1,0
14513,8.078259525581775e-11,0,0,1,1,1,0
14514,3.923210830947605e-12,1,0,0,1,1,1
14516,1.2588520212943156e-10,0,1,1,0,0,1
14516,-3.890886688892625e-11,0,1,1,0,0,1
14516,-1.7843597844880814e-10,0,1,1,0,0,1
14517,-2.489273761824535e-10,1,0,1,1,0,0
14519,-4.4363348985865826e-11,0,1,1,0,1,1
14521,2.2000667763166847e-10,0,0,0,1,1,0
14521,2.4515664984761386e-11,0,0,0,1,1,0
14523,2.1271751040272383e-10,1,0,0,0,0,1
14524,1.4732669190946035e-10,0,1,0,0,0,0
14525,2.1645634041603336e-10,0,0,1,0,0,0
14525,8.708274311641344e-11,0,0,1,0,0,0
14526,-7.061403898539967e-11,1,0,0,1,0,0
14527,-9.073076155206335e-11,1,1,0,0,1,0
14527,-1.731360272343503e-10,1,1,0,0,1,0
14528,-1.5232949880111174e-10,0,1,1,0,0,1
14529,-1.8034022201919184e-10,1,0,1,1,0,0
14530,-2.931086913706841e-10,0,1,0,1,1,0
14531,-1.6268109364351258e-10,1,0,1,0,1,1
14534,3.101392334568046e-10,0,1,1,1,0,1
14535,2.0468558762426314e-10,0,0,1,1,1,0
14535,8.078269473687279e-11,0,0,1,1,1,0
14536,3.923310312002645e-12,1,0,0,1,1,1
14538,1.2588530161006308e-10,0,1,1,0,0,1
14538,-3.890876740787121e-11,0,1,1,0,0,1
14538,-1.7843587896817662e-10,0,1,1,0,0,1
14539,-2.4892727670139843e-10,1,0,1,1,0,0
14541,-4.4363249504810786e-11,0,1,1,0,1,1
14543,2.2000677711272351e-10,0,0,0,1,1,0
14543,2.451576446539291e-11,0,0,0,1,1,0
14545,2.1271760988335535e-10,1,0,0,0,0,1
14546,1.473267913905154e-10,0,1,0,0,0,0
14547,2.1645643989666488e-10,0,0,1,0,0,0
14547,8.708284259746848e-11,0,0,1,0,0,0
14548,-7.061393950476815e-11,1,0,0,1,0,0
14549,-9.073066207100831e-11,1,1,0,0,1,0
14549,-1.7313592775371877e-10,1,1,0,0,1,0
14550,-1.523293993200567e-10,0,1,1,0,0,1
14551,-1.8034012253898383e-10,1,0,1,1,0,0
14552,-2.931085918900526e-10,0,1,0,1,1,0
14553,-1.6268099416245754e-10,1,0,1,0,1,1
14556,3.1013933293785963e-10,0,1,1,1,0,1
14557,2.0468568710489466e-10,0,0,1,1,1,0
14557,8.078279421792783e-11,0,0,1,1,1,0
14558,3.923409792634168e-12,1,0,0,1,1,1
14560,1.2588540109111812e-10,0,1,1,0,0,1
14560,-3.890866792681617e-11,0,1,1,0,0,1
14560,-1.7843577948712158e-10,0,1,1,0,0,1
14561,-2.489271772207669e-10,1,0,1,1,0,0
14563,-4.436315002460278e-11,0,1,1,0,1,1
14565,2.2000687659335504e-10,0,0,0,1,1,0
14565,2.4515863946024433e-11,0,0,0,1,1,0
14567,2.127177093644104e-10,1,0,0,0,0,1
14568,1.4732689087157043e-10,0,1,0,0,0,0
14569,2.1645653937771992e-10,0,0,1,0,0,0
14569,8.708294207852352e-11,0,0,1,0,0,0
14570,-7.06138400237131e-11,1,0,0,1,0,0
14571,-9.073056259037679e-11,1,1,0,0,1,0
14571,-1.7313582827308725e-10,1,1,0,0,1,0
14572,-1.5232929983942518e-10,0,1,1,0,0,1
14573,-1.803400230579288e-10,1,0,1,1,0,0
14574,-2.9310849240899756e-10,0,1,0,1,1,0
14575,-1.626808946814025e-10,1,0,1,0,1,1
14578,3.1013943241891467e-10,0,1,1,1,0,1
14579,2.046857865859497e-10,0,0,1,1,1,0
14579,8.078289369855935e-11,0,0,1,1,1,0
14580,3.923509273689208e-12,1,0,0,1,1,1
14582,1.2588550057132613e-10,0,1,1,0,0,1
14582,-3.8908568446184646e-11,0,1,1,0,0,1
14582,-1.7843568000691357e-10,0,1,1,0,0,1
14583,-2.4892707773971187e-10,1,0,1,1,0,0
14585,-4.436305054354774e-11,0,1,1,0,1,1
14587,2.2000697607441008e-10,0,0,0,1,1,0
14587,2.4515963427079472e-11,0,0,0,1,1,0
14589,2.1271780884546543e-10,1,0,0,0,0,1
14590,1.4732699035220195e-10,0,1,0,0,0,0
14591,2.1645663885835145e-10,0,0,1,0,0,0
14591,8.708304155915505e-11,0,0,1,0,0,0
14592,-7.061374054308158e-11,1,0,0,1,0,0
14593,-9.073046310932175e-11,1,1,0,0,1,0
14593,-1.7313572879245572e-10,1,1,0,0,1,0
14594,-1.5232920035837014e-10,0,1,1,0,0,1
14595,-1.8033992357729727e-10,1,0,1,1,0,0
14596,-2.9310839292836604e-10,0,1,0,1,1,0
14597,-1.6268079520077098e-10,1,0,1,0,1,1
14600,3.101395318995462e-10,0,1,1,1,0,1
14601,2.0468588606700474e-10,0,0,1,1,1,0
14601,8.078299317919088e-11,0,0,1,1,1,0
14602,3.923608754320731e-12,1,0,0,1,1,1
14604,1.2588560005238117e-10,0,1,1,0,0,1
14604,-3.8908468965129606e-11,0,1,1,0,0,1
14604,-1.7843558052585853e-10,0,1,1,0,0,1
14605,-2.4892697825865683e-10,1,0,1,1,0,0
14607,-4.4362951062916217e-11,0,1,1,0,1,1
14609,2.200070755550416e-10,0,0,0,1,1,0
14609,2.4516062908134512e-11,0,0,0,1,1,0
14611,2.1271790832609695e-10,1,0,0,0,0,1
14612,1.47327089833257e-10,0,1,0,0,0,0
14613,2.1645673833898297e-10,0,0,1,0,0,0
14613,8.708314104021009e-11,0,0,1,0,0,0
14614,-7.061364106245006e-11,1,0,0,1,0,0
14615,-9.073036362869023e-11,1,1,0,0,1,0
14615,-1.7313562931140068e-10,1,1,0,0,1,0
14616,-1.5232910087773862e-10,0,1,1,0,0,1
14617,-1.8033982409624223e-10,1,0,1,1,0,0
14618,-2.93108293447311e-10,0,1,0,1,1,0
14619,-1.6268069571971594e-10,1,0,1,0,1,1
14622,3.101396313801777e-10,0,1,1,1,0,1
14623,2.0468598554763626e-10,0,0,1,1,1,0
14623,8.07830926598224e-11,0,0,1,1,1,0
14624,3.923708235375771e-12,1,0,0,1,1,1
14626,1.258856995334362e-10,0,1,1,0,0,1
14626,-3.890836948449808e-11,0,1,1,0,0,1
14626,-1.78435481045227e-10,0,1,1,0,0,1
14627,-2.489268787780253e-10,1,0,1,1,0,0
14629,-4.436285158186118e-11,0,1,1,0,1,1
14631,2.2000717503567312e-10,0,0,0,1,1,0
14631,2.4516162388766035e-11,0,0,0,1,1,0
14633,2.1271800780672848e-10,1,0,0,0,0,1
14634,1.4732718931388852e-10,0,1,0,0,0,0
14635,2.164568378196145e-10,0,0,1,0,0,0
14635,8.708324052084161e-11,0,0,1,0,0,0
14636,-7.061354158139502e-11,1,0,0,1,0,0
14637,-9.073026414763519e-11,1,1,0,0,1,0
14637,-1.7313552983076916e-10,1,1,0,0,1,0
14638,-1.5232900139668358e-10,0,1,1,0,0,1
14639,-1.803397246151872e-10,1,0,1,1,0,0
14640,-2.93108193967103e-10,0,1,0,1,1,0
14641,-1.6268059623908442e-10,1,0,1,0,1,1
14644,3.1013973086080924e-10,0,1,1,1,0,1
14645,2.046860850286913e-10,0,0,1,1,1,0
14645,8.078319214087744e-11,0,0,1,1,1,0
14646,3.923807716430811e-12,1,0,0,1,1,1
14648,1.2588579901406773e-10,0,1,1,0,0,1
14648,-3.8908270003443043e-11,0,1,1,0,0,1
14648,-1.7843538156417197e-10,0,1,1,0,0,1
14649,-2.489267792973938e-10,1,0,1,1,0,0
14651,-4.436275210080614e-11,0,1,1,0,1,1
14653,2.2000727451672816e-10,0,0,0,1,1,0
14653,2.4516261869821075e-11,0,0,0,1,1,0
14655,2.1271810728736e-10,1,0,0,0,0,1
14656,1.4732728879494356e-10,0,1,0,0,0,0
14657,2.1645693730066953e-10,0,0,1,0,0,0
14657,8.708334000189665e-11,0,0,1,0,0,0
14658,-7.06134421007635e-11,1,0,0,1,0,0
14659,-9.073016466700366e-11,1,1,0,0,1,0
14659,-1.7313543034971412e-10,1,1,0,0,1,0
14660,-1.5232890191647557e-10,0,1,1,0,0,1
14661,-1.8033962513455567e-10,1,0,1,1,0,0
14662,-2.9310809448604795e-10,0,1,0,1,1,0
14663,-1.6268049675802938e-10,1,0,1,0,1,1
14666,3.101398303418643e-10,0,1,1,1,0,1
14667,2.0468618450932283e-10,0,0,1,1,1,0
14667,8.078329162150896e-11,0,0,1,1,1,0
14668,3.923907197062334e-12,1,0,0,1,1,1
14670,1.2588589849512277e-10,0,1,1,0,0,1
14670,-3.8908170523235037e-11,0,1,1,0,0,1
14670,-1.7843528208311693e-10,0,1,1,0,0,1
14671,-2.4892667981676226e-10,1,0,1,1,0,0
14673,-4.4362652620174614e-11,0,1,1,0,1,1
14675,2.2000737399735969e-10,0,0,0,1,1,0
14675,2.4516361350452598e-11,0,0,0,1,1,0
14677,2.1271820676841504e-10,1,0,0,0,0,1
14678,1.4732738827557508e-10,0,1,0,0,0,0
14679,2.1645703678172457e-10,0,0,1,0,0,0
14679,8.708343948210465e-11,0,0,1,0,0,0
14680,-7.061334261970846e-11,1,0,0,1,0,0
14681,-9.073006518637214e-11,1,1,0,0,1,0
14681,-1.7313533086865908e-10,1,1,0,0,1,0
14682,-1.5232880243542053e-10,0,1,1,0,0,1
14683,-1.8033952565350063e-10,1,0,1,1,0,0
14684,-2.931079950049929e-10,0,1,0,1,1,0
14685,-1.6268039727739785e-10,1,0,1,0,1,1
14688,3.101399298224958e-10,0,1,1,1,0,1
14689,2.0468628399037787e-10,0,0,1,1,1,0
14689,8.0783391102564e-11,0,0,1,1,1,0
14690,3.924006677693857e-12,1,0,0,1,1,1
14692,1.258859979757543e-10,0,1,1,0,0,1
14692,-3.890807104218e-11,0,1,1,0,0,1
14692,-1.784351826024854e-10,0,1,1,0,0,1
14693,-2.489265803357072e-10,1,0,1,1,0,0
14695,-4.4362553139119574e-11,0,1,1,0,1,1
14697,2.2000747347841473e-10,0,0,0,1,1,0
14697,2.4516460831507638e-11,0,0,0,1,1,0
14699,2.1271830624904656e-10,1,0,0,0,0,1
14700,1.473274877562066e-10,0,1,0,0,0,0
14701,2.164571362623561e-10,0,0,1,0,0,0
14701,8.70835389631597e-11,0,0,1,0,0,0
14702,-7.061324313907693e-11,1,0,0,1,0,0
14703,-9.07299657053171e-11,1,1,0,0,1,0
14703,-1.7313523138802756e-10,1,1,0,0,1,0
14704,-1.523287029543655e-10,0,1,1,0,0,1
14705,-1.803394261728691e-10,1,0,1,1,0,0
14706,-2.931078955243614e-10,0,1,0,1,1,0
14707,-1.6268029779634281e-10,1,0,1,0,1,1
14710,3.1014002930355084e-10,0,1,1,1,0,1
14711,2.0468638347058587e-10,0,0,1,1,1,0
14711,8.078349058319553e-11,0,0,1,1,1,0
14712,3.92410615832538e-12,1,0,0,1,1,1
14714,1.2588609745680934e-10,0,1,1,0,0,1
14714,-3.890797156112496e-11,0,1,1,0,0,1
14714,-1.7843508312143036e-10,0,1,1,0,0,1
14715,-2.489264808550757e-10,1,0,1,1,0,0
14717,-4.436245365848805e-11,0,1,1,0,1,1
14719,2.2000757295904625e-10,0,0,0,1,1,0
14719,2.4516560311715645e-11,0,0,0,1,1,0
14721,2.127184057301016e-10,1,0,0,0,0,1
14722,1.4732758723726164e-10,0,1,0,0,0,0
14723,2.1645723574341114e-10,0,0,1,0,0,0
14723,8.708363844421473e-11,0,0,1,0,0,0
14724,-7.06131436580219e-11,1,0,0,1,0,0
14725,-9.072986622468558e-11,1,1,0,0,1,0
14725,-1.7313513190697252e-10,1,1,0,0,1,0
14726,-1.5232860347373397e-10,0,1,1,0,0,1
14727,-1.8033932669223758e-10,1,0,1,1,0,0
14728,-2.9310779604330635e-10,0,1,0,1,1,0
14729,-1.626801983157113e-10,1,0,1,0,1,1
14732,3.101401287846059e-10,0,1,1,1,0,1
14733,2.0468648295164091e-10,0,0,1,1,1,0
14733,8.078359006425056e-11,0,0,1,1,1,0
14734,3.92420563938042e-12,1,0,0,1,1,1
14736,1.2588619693744086e-10,0,1,1,0,0,1
14736,-3.8907872080493434e-11,0,1,1,0,0,1
14736,-1.7843498364079884e-10,0,1,1,0,0,1
14737,-2.4892638137402066e-10,1,0,1,1,0,0
14739,-4.436235417785653e-11,0,1,1,0,1,1
14741,2.200076724401013e-10,0,0,0,1,1,0
14741,2.4516659792770684e-11,0,0,0,1,1,0
14743,2.1271850521115664e-10,1,0,0,0,0,1
14744,1.4732768671789317e-10,0,1,0,0,0,0
14745,2.1645733522404266e-10,0,0,1,0,0,0
14745,8.708373792484626e-11,0,0,1,0,0,0
14746,-7.061304417696685e-11,1,0,0,1,0,0
14747,-9.072976674363054e-11,1,1,0,0,1,0
14747,-1.731350324267645e-10,1,1,0,0,1,0
14748,-1.5232850399267893e-10,0,1,1,0,0,1
14749,-1.8033922721160606e-10,1,0,1,1,0,0
14750,-2.931076965626748e-10,0,1,0,1,1,0
14751,-1.6268009883507977e-10,1,0,1,0,1,1
14754,3.101402282652374e-10,0,1,1,1,0,1
14755,2.0468658243269595e-10,0,0,1,1,1,0
14755,8.07836895453056e-11,0,0,1,1,1,0
14756,3.924305120011943e-12,1,0,0,1,1,1
14758,1.258862964184959e-10,0,1,1,0,0,1
14758,-3.8907772599438394e-11,0,1,1,0,0,1
14758,-1.7843488416016732e-10,0,1,1,0,0,1
14759,-2.489262818929656e-10,1,0,1,1,0,0
14761,-4.4362254697225005e-11,0,1,1,0,1,1
14763,2.200077719207328e-10,0,0,0,1,1,0
14763,2.4516759273825724e-11,0,0,0,1,1,0
14765,2.1271860469178817e-10,1,0,0,0,0,1
14766,1.473277861989482e-10,0,1,0,0,0,0
14767,2.164574347050977e-10,0,0,1,0,0,0
14767,8.70838374059013e-11,0,0,1,0,0,0
14768,-7.061294469675885e-11,1,0,0,1,0,0
14769,-9.072966726299901e-11,1,1,0,0,1,0
14769,-1.7313493294570947e-10,1,1,0,0,1,0
14770,-1.523284045120474e-10,0,1,1,0,0,1
14771,-1.8033912773055102e-10,1,0,1,1,0,0
14772,-2.931075970816198e-10,0,1,0,1,1,0
14773,-1.6267999935402473e-10,1,0,1,0,1,1
14776,3.1014032774629245e-10,0,1,1,1,0,1
14777,2.0468668191332748e-10,0,0,1,1,1,0
14777,8.078378902551361e-11,0,0,1,1,1,0
14778,3.924404601066983e-12,1,0,0,1,1,1
14780,1.2588639589912742e-10,0,1,1,0,0,1
14780,-3.890767311880687e-11,0,1,1,0,0,1
14780,-1.784347846795358e-10,0,1,1,0,0,1
14781,-2.489261824123341e-10,1,0,1,1,0,0
14783,-4.4362155216169965e-11,0,1,1,0,1,1
14785,2.2000787140178785e-10,0,0,0,1,1,0
14785,2.4516858754457247e-11,0,0,0,1,1,0
14787,2.127187041728432e-10,1,0,0,0,0,1
14788,1.4732788567957973e-10,0,1,0,0,0,0
14789,2.164575341853057e-10,0,0,1,0,0,0
14789,8.708393688653282e-11,0,0,1,0,0,0
14790,-7.061284521570381e-11,1,0,0,1,0,0
14791,-9.072956778194397e-11,1,1,0,0,1,0
14791,-1.7313483346507795e-10,1,1,0,0,1,0
14792,-1.5232830503099237e-10,0,1,1,0,0,1
14793,-1.8033902824949598e-10,1,0,1,1,0,0
